Time A,Detector A,
0.3641,0.6143,
0.3643,0.6143,
0.3645,0.6194,
0.3647,0.6194,
0.3648,0.6194,
0.365,0.6143,
0.3653,0.6143,
0.3654,0.6143,
0.3657,0.6143,
0.3661,0.6143,
0.3664,0.6194,
0.3666,0.6194,
0.3667,0.6194,
0.3669,0.6194,
0.3671,0.6194,
0.3672,0.6194,
0.3674,0.6143,
0.3676,0.6194,
0.3677,0.6143,
0.3679,0.6194,
0.3681,0.6194,
0.3682,0.6194,
0.3684,0.6194,
0.3686,0.6194,
0.3688,0.6194,
0.369,0.6194,
0.3691,0.6194,
0.3693,0.6194,
0.3695,0.6194,
0.3696,0.6143,
0.3698,0.6194,
0.37,0.6143,
0.3701,0.6194,
0.3703,0.6143,
0.3705,0.6143,
0.3706,0.6143,
0.3708,0.6143,
0.371,0.6194,
0.3712,0.6143,
0.3713,0.6194,
0.3715,0.6194,
0.3717,0.6194,
0.3718,0.6143,
0.372,0.6143,
0.3722,0.6194,
0.3724,0.6194,
0.3726,0.6194,
0.3728,0.6194,
0.373,0.6143,
0.3732,0.6143,
0.3733,0.6194,
0.3735,0.6194,
0.3737,0.6194,
0.3739,0.6143,
0.3741,0.6143,
0.3742,0.6194,
0.3744,0.6194,
0.3746,0.6194,
0.3747,0.6194,
0.3749,0.6194,
0.3751,0.6143,
0.3753,0.6143,
0.3755,0.6143,
0.3757,0.6143,
0.376,0.6143,
0.3762,0.6143,
0.3764,0.6143,
0.3767,0.6143,
0.3769,0.6143,
0.3771,0.6143,
0.3774,0.6143,
0.3776,0.6143,
0.3779,0.6143,
0.3781,0.6143,
0.3783,0.6143,
0.3785,0.6194,
0.3787,0.6143,
0.3789,0.6194,
0.3792,0.6143,
0.3794,0.6143,
0.3797,0.6143,
0.3799,0.6143,
0.3802,0.6143,
0.3804,0.6143,
0.3807,0.6143,
0.3809,0.6143,
0.3811,0.6143,
0.3814,0.6143,
0.3815,0.6143,
0.3817,0.6143,
0.3819,0.6143,
0.3821,0.6143,
0.3823,0.6143,
0.3825,0.6143,
0.3828,0.6143,
0.383,0.6143,
0.3831,0.6143,
0.3833,0.6143,
0.3835,0.6143,
0.3837,0.6194,
0.3839,0.6143,
0.3841,0.6143,
0.3842,0.6143,
0.3845,0.6143,
0.3847,0.6143,
0.3849,0.6143,
0.3851,0.6194,
0.3853,0.6143,
0.3855,0.6194,
0.3858,0.6194,
0.3861,0.6143,
0.3863,0.6143,
0.3867,0.6194,
0.387,0.6143,
0.3873,0.6143,
0.3875,0.6143,
0.3878,0.6143,
0.388,0.6143,
0.3883,0.6143,
0.3886,0.6143,
0.3889,0.6143,
0.3891,0.6143,
0.3894,0.6143,
0.3896,0.6143,
0.3898,0.6194,
0.3902,0.6143,
0.3905,0.6143,
0.3907,0.6194,
0.391,0.6143,
0.3912,0.6143,
0.3914,0.6143,
0.3916,0.6143,
0.3918,0.6143,
0.392,0.6143,
0.3922,0.6143,
0.3924,0.6143,
0.3927,0.6143,
0.3929,0.6143,
0.3931,0.6143,
0.3933,0.6194,
0.3935,0.6143,
0.3937,0.6194,
0.3939,0.6194,
0.394,0.6194,
0.3942,0.6194,
0.3944,0.6194,
0.3946,0.6194,
0.3947,0.6194,
0.3949,0.6194,
0.3951,0.6143,
0.3953,0.6194,
0.3955,0.6143,
0.3958,0.6194,
0.396,0.6143,
0.3963,0.6143,
0.3965,0.6194,
0.3967,0.6194,
0.3968,0.6143,
0.397,0.6194,
0.3972,0.6194,
0.3973,0.6194,
0.3975,0.6194,
0.3977,0.6143,
0.3979,0.6194,
0.3981,0.6143,
0.3983,0.6143,
0.3984,0.6194,
0.3986,0.6143,
